id,name,org,zipcode
"6203","Shavano Creek Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Huebner Rd","78231"
"6191","Heritage Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Kriewald Rd","78245"
"6193","Kriewald Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Kriewald Rd","78245"
"10056","Stonecreek Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Kriewald Rd","78245"
"6192","Westlakes English Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Kriewald Rd","78245"
"6202","Bandera Oaks Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Lockhill Rd","78240"
"6201","Lockhill Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Lockhill Rd","78240"
"10051","Central Tagalog Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Nevada St","78203"
"6176","Denver Heights Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Nevada St","78203"
"6198","Encino Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Nevada St","78203"
"10059","Apple Valley Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Old Sky Harbor","78242"
"10058","Sky Harbor Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Old Sky Harbor","78242"
"6180","Dellview Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pinebrook Dr","78230"
"6230","Las Brisas Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pinebrook Dr","78230"
"6229","Oakland Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pinebrook Dr","78230"
"16408","Persian Dellview Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pinebrook Dr","78230"
"6179","Pinebrook Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pinebrook Dr","78230"
"6182","Central English Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pleasanton Rd","78214"
"6212","Columbia Heights Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pleasanton Rd","78214"
"6211","Nogalitos Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pleasanton Rd","78214"
"6210","Pleasanton Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Pleasanton Rd","78214"
"6200","Kelly Terrace Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Somerset Rd","78211"
"18157","Price Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Somerset Rd","78211"
"6199","South Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Somerset Rd","78211"
"6189","Creekside Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Tezel Rd","78250"
"10055","La Cantera Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Tezel Rd","78250"
"6188","Northwest Crossing Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Tezel Rd","78250"
"6190","Tezel Oaks Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Tezel Rd","78250"
"4219","Central Park Congregation of Jehovah's Witness","Kingdom Hall of Jehovah's Witnesses - W Lawndale Dr","78209"
"6227","Villa Hermosa Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - W Lawndale Dr","78209"
"6207","Alta Vista Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - W Mistletoe Ave","78201"
"6209","Delgado Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - W Mistletoe Ave","78201"
"6208","Fresno Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - W Mistletoe Ave","78201"
"6172","Lullwood Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - W Mistletoe Ave","78201"
"6178","Highland Park Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Wade St","78210"
"6177","Pecan Valley Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Wade St","78210"
"6214","Sierra Alta Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Wade St","78210"
"4811","Riverside Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Ware Blvd","78221"
"6223","South Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Ware Blvd","78221"
"6222","Villa Coronado Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Ware Blvd","78221"
"6183","Acme Park Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Weir Ave","78226"
"6216","Colima Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Weir Ave","78226"
"6184","Las Palmas English Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Weir Ave","78226"
"6215","Las Palmas Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Weir Ave","78226"
"6218","Los Jardines Spanish Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Weir Ave","78226"
"6217","Spring Spanish Congregation of Jehovah's Witnesses","Kingdom Hall of Jehovah's Witnesses - Weir Ave","78226"
"18931","Programs","Kingdom Kids","78639"
"6780","Spiritual Services","Kingdom Life Christian Ministries","78233"
"6309","Spiritual Services","Kingsborough Ridge Baptist Church","78221"
"18929","Programs","Kingsland Learning Center LLC","78639"
"6533","Fellowship Meal","Kirby Baptist Church","78219"
"6532","Spritual Services","Kirby Baptist Church","78219"
"10652","Kirby Senior Center Transportation Program","Kirby Senior Center","78219"
"11611","Montage Apartments","Kittle Property Group","78244"
"16019","Counseling Services","KM Counseling Services, PLLC","78154"
"16016","Survivors of Suicide Loss Group","KM Counseling Services, PLLC","78154"
"7492","Canyon Springs Ward","Knights Cross Meetinghouse of The Church of Jesus Christ of Latter-Day Saints","78258"
"13121","Disaster Response","Knights Cross Meetinghouse of The Church of Jesus Christ of Latter-Day Saints","78258"
"7429","Las Lomas Ward","Knights Cross Meetinghouse of The Church of Jesus Christ of Latter-Day Saints","78258"
"7493","Stone Oak Ward","Knights Cross Meetinghouse of The Church of Jesus Christ of Latter-Day Saints","78258"
"19704","Knopp Healthcare Assisted Living","Knopp Healthcare Services Inc.","78624"
"19705","Knopp Healthcare Long-Term Care","Knopp Healthcare Services Inc.","78624"
"19706","Knopp Healthcare Memory Care","Knopp Healthcare Services Inc.","78624"
"6847","Spiritual Services","Korean Grace Baptist Church","78238"
"6690","Spiritual Services","Korean Han-Ma-Eum Baptist Church","78251"
"6050","Spiritual Services","Korean Martyrs Catholic Church","78015"
"15646","Spiritual Services","Korean Sda Church","78217"
"4225","Spiritual Services","Korean United Methodist Church","78216"
"12640","Counseling Services","Kristi M. Kirk, LPC","76712"
"7927","Kyo Autism Therapy","Kyo Care","78213"
"6604","Spiritual Services","La Capilla del Pueblo","78204"
"6320","Spiritual Services","La Casa De La Palabra Church","78221"
"19812","Adult Day Care and Activity Center","La Estrella ADC South Flores","78214"
"18773","Addiction Treatment","La Hacienda Treatment Center","78024"
"10767","Adult Chemical Dependency Recovery Program","La Hacienda Treatment Center","78024"
"10772","Christian Focus Group","La Hacienda Treatment Center","78024"
"10770","Co-occurring Disorders","La Hacienda Treatment Center","78024"
"10774","Family Support Groups","La Hacienda Treatment Center","78216"
"10766","Medical and Detoxification Services","La Hacienda Treatment Center","78024"
"10769","Recovering Professionals Program","La Hacienda Treatment Center","78024"
"10771","Relapse Program","La Hacienda Treatment Center","78024"
"10773","Therapeutic Activities","La Hacienda Treatment Center","78024"
"6322","Spiritual Services","La Hermosa Christian Church","78221"
"20479","Get Involved","La La Land Foundation",
"20477","La La Land Foundation Scholarship","La La Land Foundation",
"20478","La La Workforce Development","La La Land Foundation",
"19267","How We Can Help - Central Texas","La Leche League",
"19266","How We Can Help - West Texas","La Leche League",
"2850","La Mision Child Care & Kid Kamp","La Mision Child Care & Kid Kamp","78210"
"6863","Spiritual Services","La Nueva Jerusalem","78211"
"10964","Spiritual Services","La Trinidad United Methodist Church","78207"
"1219","Wesley Nurse","La Trinidad United Methodist Church","78207"
"13927","Spiritual Services","La Vernia United Methodist Church","78121"
"17648","Free WI-FI Hotspot","La Vida Coffee","78205"
"20187","Employer Drug Screening at Labcorp, Barlite Blvd","Labcorp","78224"
"20189","Employer Drug Screening at Labcorp, Boerne","Labcorp","78006"
"20190","Employer Drug Screening at Labcorp, Brooklyn Ave","Labcorp","78212"
"20182","Employer Drug Screening at Labcorp, Huebner Rd","Labcorp","78240"
"20185","Employer Drug Screening at Labcorp, Live Oak","Labcorp","78233"
"20181","Employer Drug Screening at Labcorp, Medical Dr","Labcorp","78229"
"20188","Employer Drug Screening at Labcorp, New Braunfels","Labcorp","78130"
"20186","Employer Drug Screening at Labcorp, SE Military Dr","Labcorp","78223"
"20183","Employer Drug Screening at Labcorp, Stone Oak","Labcorp","78258"
"20184","Employer Drug Screening at Labcorp, Village Square Medical Building","Labcorp","78217"
"20180","Employer Drug Screening at Labcorp, Wurzbach Rd","Labcorp","78229"
"6638","Spiritual Services","Lackland Baptist Church","78227"
"6941","Spiritual Services","Lackland Terrace Church of Christ","78227"
"16006","Applied Behavior Analysis (ABA)","Lacuna Autism Services","78232"
"17484","Lacuna Autism Services - San Antonio Med Center","Lacuna Autism Services","78249"
"15295","Lakehills Area Library","Lakehills Library and Community Association","78063"
"11322","Sulphur Springs Apartments","Lakewood Property Management","78210"
"15346","Individual and Couples Counseling","LaMonica Armond, LPC",
"6466","Arts & Culture","Landa Gardens Conservancy","78212"
"18021","Volunteer & Support Opportunities","Landa Gardens Conservancy","78212"
"10986","Candleridge Apartments","Landa Property Management","78227"
"6864","Spiritual Services","Landmark Baptist Church","78201"
"14677","Avalon Place","Landmark Properties","78249"
"17925","Cottages","Landon Ridge Alamo Ranch Independent Living","78253"
"17926","Independent Living","Landon Ridge Alamo Ranch Independent Living","78253"
"19753","Memory Care","Landon Ridge Alamo Ranch Independent Living","78253"
"6566","Spiritual Services","Larkspur Christian Fellowship","78213"
"18180","Back To School Giveaway","Last Chance Ministries","78207"
"1166","Bread of Life","Last Chance Ministries","78207"
"2653","Crown of Life Boy's Ministry","Last Chance Ministries","78207"
"1349","God's Girls","Last Chance Ministries","78207"
"2657","Men's Bible Study","Last Chance Ministries","78207"
"6855","Spiritual Services","Last Chance Ministries","78207"
"16304","Carseat Safety","Latched Support","78239"
"8916","Latched Northeast","Latched Support","78239"
"8917","Latched Southside","Latched Support","78224"
"16305","Latched Support Breastfeeding Support Group","Latched Support","78239"
"16306","Material Assistance Program","Latched Support","78239"
"16307","Parenting Program","Latched Support","78239"
"16308","Pregnancy Program","Latched Support","78239"
"12708","LatinX Task Force","LatinX Voces, LLC",
"2145","Food Pantry","Laurel Heights Seventh-day Adventist Church","78212"
"2149","God's Closet","Laurel Heights Seventh-day Adventist Church","78212"
"4125","Spiritual Services","Laurel Heights Seventh-day Adventist Church","78212"
"6241","Spiritual Services","Laurel Heights United Methodist Church","78212"
"2480","Super Adults","Laurel Heights United Methodist Church","78212"
"1227","Wesley Nurse","Laurel Heights United Methodist Church","78212"
"5871","Adult Services at Laurel Ridge","Laurel Ridge Treatment Center","78259"
"5872","Child and Adolescent Program","Laurel Ridge Treatment Center","78259"
"5873","Patriot Support Program - Military, Veterans and Family Services","Laurel Ridge Treatment Center","78259"
"1930","Food Pantry","Laurel Street Church of Christ","78201"
"4148","Spiritual Services","Laurel Street Church of Christ","78201"
"20346","Estate Administration, Trust and Estate Law Services","Law Offices of Thomas G Bassler, P.C.","78209"
"17690","General Addictions","LDS San Antonio Texas East Stake","78239"
"17695","Spouse and Family Support - General Addictions","LDS San Antonio Texas East Stake","78239"
"17697","Porn Addiction","LDS San Antonio Texas Hill Country Stake","78247"
"17698","Spouse Support - Porn Addiction","LDS San Antonio Texas Hill Country Stake","78247"
"17675","General Addictions","LDS San Antonio Texas West Stake","78249"
"9604","Empowering Voters Project","League of Women Voters of the San Antonio Area","78205"
"18928","Daycare Program","LeAnn Dominguez Daycare","76849"
"15010","Learn How to Use the Internet","Learn My Way",
"16303","Learn4Life Edgewood of San Antonio","Learn4Life Schools","78226"
"15777","Resources for Adults","Learning Disabilities Association of America (Texas)",
"15776","Resources for Educators","Learning Disabilities Association of America (Texas)",
